Win,Type,Team1,Team2,OT,Year,Month,Day,Team1_Score,Team2_Score,Avg_Win_Ratio,Similarity_Score,Avg_Score_Diff,Regular_Wins_Team1_total,Regular_Losses_Team1_total,Playoff_Wins_Team1_total,Playoff_Losses_Team1_total,GAME_DATE_TIMESTAMP
0,1,1610612743,1610612757,0,2016,1,3,106.0,112.0,0.580602883355177,0.9178082191780822,1.2712462171660661,276,146,167,174,1451779200
1,0,1610612743,1610612750,0,2016,1,6,78.0,74.0,0.580602883355177,0.9452054794520548,0.413650139997614,276,146,167,174,1452038400
0,1,1610612743,1610612763,0,2016,1,8,84.0,91.0,0.580602883355177,0.904109589041096,4.0448818742346475,276,146,167,174,1452211200
1,1,1610612743,1610612766,0,2016,1,10,95.0,92.0,0.580602883355177,0.9589041095890412,3.161645153078055,276,146,167,174,1452384000
1,1,1610612743,1610612744,0,2016,1,13,112.0,110.0,0.580602883355177,0.9726027397260274,-2.9395848306768784,276,146,167,174,1452643200
0,1,1610612743,1610612748,0,2016,1,15,95.0,98.0,0.580602883355177,0.9589041095890412,4.749977764837567,276,146,167,174,1452816000
1,1,1610612743,1610612754,0,2016,1,17,129.0,126.0,0.580602883355177,0.9589041095890412,1.3599161495405525,276,146,167,174,1452988800
0,1,1610612743,1610612760,0,2016,1,19,104.0,110.0,0.580602883355177,0.9178082191780822,1.1323383811043328,276,146,167,174,1453161600
0,1,1610612743,1610612763,0,2016,1,21,101.0,102.0,0.580602883355177,0.9863013698630136,4.0448818742346475,276,146,167,174,1453334400
1,1,1610612743,1610612765,0,2016,1,23,104.0,101.0,0.580602883355177,0.9589041095890412,5.485386160272299,276,146,167,174,1453507200
0,1,1610612743,1610612737,0,2016,1,25,105.0,119.0,0.580602883355177,0.8082191780821918,0.7532622941478166,276,146,167,174,1453680000
0,1,1610612743,1610612738,0,2016,1,27,103.0,111.0,0.580602883355177,0.8904109589041096,0.6140461879152213,276,146,167,174,1453852800
1,0,1610612743,1610612764,0,2016,1,28,117.0,113.0,0.580602883355177,0.9452054794520548,0.3866298940752415,276,146,167,174,1453939200
0,1,1610612743,1610612754,1,2016,1,30,105.0,109.0,0.580602883355177,0.9452054794520548,1.3599161495405525,276,146,167,174,1454112000
1,1,1610612743,1610612761,0,2016,2,1,112.0,93.0,0.580602883355177,0.7397260273972603,1.6445106132872098,276,146,167,174,1454284800
0,0,1610612743,1610612762,0,2016,2,3,81.0,85.0,0.580602883355177,0.9452054794520548,1.9359293498816896,276,146,167,174,1454457600
1,0,1610612743,1610612741,0,2016,2,5,115.0,110.0,0.580602883355177,0.9315068493150684,4.327063376439284,276,146,167,174,1454630400
1,0,1610612743,1610612752,0,2016,2,7,101.0,96.0,0.580602883355177,0.9315068493150684,4.9207524127248945,276,146,167,174,1454803200
0,0,1610612743,1610612751,0,2016,2,8,104.0,105.0,0.580602883355177,0.9863013698630136,1.3502915803345985,276,146,167,174,1454889600
1,1,1610612743,1610612765,0,2016,2,10,103.0,92.0,0.580602883355177,0.8493150684931507,5.485386160272299,276,146,167,174,1455062400
0,0,1610612743,1610612758,0,2016,2,19,110.0,116.0,0.580602883355177,0.9178082191780822,0.9670511140235902,276,146,167,174,1455840000
0,1,1610612743,1610612738,0,2016,2,21,101.0,121.0,0.580602883355177,0.726027397260274,0.6140461879152213,276,146,167,174,1456012800
0,0,1610612743,1610612758,0,2016,2,23,110.0,114.0,0.580602883355177,0.9452054794520548,0.9670511140235902,276,146,167,174,1456185600
1,1,1610612743,1610612746,0,2016,2,24,87.0,81.0,0.580602883355177,0.9178082191780822,-0.120186981214502,276,146,167,174,1456272000
0,1,1610612743,1610612742,1,2016,2,26,116.0,122.0,0.580602883355177,0.9178082191780822,2.8253102865450614,276,146,167,174,1456444800
0,1,1610612743,1610612763,0,2016,2,29,96.0,103.0,0.580602883355177,0.904109589041096,4.0448818742346475,276,146,167,174,1456704000
1,0,1610612743,1610612747,0,2016,3,2,117.0,107.0,0.580602883355177,0.863013698630137,1.460563582610476,276,146,167,174,1456876800
0,0,1610612743,1610612751,1,2016,3,4,120.0,121.0,0.580602883355177,0.9863013698630136,1.3502915803345985,276,146,167,174,1457049600
1,1,1610612743,1610612742,1,2016,3,6,116.0,114.0,0.580602883355177,0.9726027397260274,2.8253102865450614,276,146,167,174,1457222400
1,0,1610612743,1610612752,0,2016,3,8,110.0,94.0,0.580602883355177,0.7808219178082192,4.9207524127248945,276,146,167,174,1457395200
1,0,1610612743,1610612756,0,2016,3,10,116.0,98.0,0.580602883355177,0.7534246575342466,1.1497887272875147,276,146,167,174,1457568000
1,0,1610612743,1610612764,0,2016,3,12,116.0,100.0,0.580602883355177,0.7808219178082192,0.3866298940752415,276,146,167,174,1457740800
0,1,1610612743,1610612748,0,2016,3,14,119.0,124.0,0.580602883355177,0.9315068493150684,4.749977764837567,276,146,167,174,1457913600
0,0,1610612743,1610612753,0,2016,3,15,110.0,116.0,0.580602883355177,0.9178082191780822,5.789401671267768,276,146,167,174,1458000000
0,1,1610612743,1610612737,0,2016,3,17,98.0,116.0,0.580602883355177,0.7534246575342466,0.7532622941478166,276,146,167,174,1458172800
1,1,1610612743,1610612766,0,2016,3,19,101.0,93.0,0.580602883355177,0.8904109589041096,3.161645153078055,276,146,167,174,1458345600
0,1,1610612743,1610612739,0,2016,3,21,91.0,124.0,0.580602883355177,0.547945205479452,3.3038714517204255,276,146,167,174,1458518400
1,0,1610612743,1610612755,0,2016,3,23,104.0,103.0,0.580602883355177,0.9863013698630136,1.616492930485279,276,146,167,174,1458691200
1,0,1610612743,1610612747,0,2016,3,25,116.0,105.0,0.580602883355177,0.8493150684931507,1.460563582610476,276,146,167,174,1458864000
0,1,1610612743,1610612746,0,2016,3,27,90.0,105.0,0.580602883355177,0.7945205479452055,-0.120186981214502,276,146,167,174,1459036800
0,1,1610612743,1610612742,0,2016,3,28,88.0,97.0,0.580602883355177,0.8767123287671232,2.8253102865450614,276,146,167,174,1459123200
1,1,1610612743,1610612763,0,2016,3,30,109.0,105.0,0.580602883355177,0.9452054794520548,4.0448818742346475,276,146,167,174,1459296000
0,0,1610612743,1610612740,0,2016,3,31,95.0,101.0,0.580602883355177,0.9178082191780822,0.0038729438791307302,276,146,167,174,1459382400
0,0,1610612743,1610612758,0,2016,4,2,106.0,115.0,0.580602883355177,0.8767123287671232,0.9670511140235902,276,146,167,174,1459555200
0,1,1610612743,1610612760,0,2016,4,5,102.0,124.0,0.580602883355177,0.6986301369863014,1.1323383811043328,276,146,167,174,1459814400
1,1,1610612743,1610612759,0,2016,4,8,102.0,98.0,0.580602883355177,0.9452054794520548,2.1929680892720853,276,146,167,174,1460073600
0,0,1610612743,1610612762,0,2016,4,10,84.0,100.0,0.580602883355177,0.7808219178082192,1.9359293498816896,276,146,167,174,1460246400
0,1,1610612743,1610612757,0,2016,4,13,99.0,107.0,0.580602883355177,0.8904109589041096,1.2712462171660661,276,146,167,174,1460505600
1,0,1610612743,1610612740,0,2016,10,26,107.0,102.0,0.580602883355177,0.9315068493150684,0.0038729438791307302,276,146,167,174,1477440000
0,1,1610612743,1610612757,1,2016,10,29,113.0,115.0,0.580602883355177,0.9726027397260274,1.2712462171660661,276,146,167,174,1477699200
0,1,1610612743,1610612761,0,2016,10,31,102.0,105.0,0.580602883355177,0.9589041095890412,1.6445106132872098,276,146,167,174,1477872000
1,0,1610612743,1610612750,0,2016,11,3,102.0,99.0,0.580602883355177,0.9589041095890412,0.413650139997614,276,146,167,174,1478131200
0,0,1610612743,1610612765,0,2016,11,5,86.0,103.0,0.580602883355177,0.7671232876712328,5.485386160272299,276,146,167,174,1478304000
1,1,1610612743,1610612738,0,2016,11,6,123.0,107.0,0.580602883355177,0.7808219178082192,0.6140461879152213,276,146,167,174,1478390400
0,1,1610612743,1610612763,0,2016,11,8,107.0,108.0,0.580602883355177,0.9863013698630136,4.0448818742346475,276,146,167,174,1478563200
0,1,1610612743,1610612744,0,2016,11,10,101.0,125.0,0.580602883355177,0.6712328767123288,-2.9395848306768784,276,146,167,174,1478736000
0,0,1610612743,1610612765,0,2016,11,12,95.0,106.0,0.580602883355177,0.8493150684931507,5.485386160272299,276,146,167,174,1478908800
0,1,1610612743,1610612757,0,2016,11,13,105.0,112.0,0.580602883355177,0.904109589041096,1.2712462171660661,276,146,167,174,1478995200
1,0,1610612743,1610612756,0,2016,11,16,120.0,104.0,0.580602883355177,0.7808219178082192,1.1497887272875147,276,146,167,174,1479254400
0,1,1610612743,1610612761,1,2016,11,18,111.0,113.0,0.580602883355177,0.9726027397260274,1.6445106132872098,276,146,167,174,1479427200
1,1,1610612743,1610612762,0,2016,11,20,105.0,91.0,0.580602883355177,0.8082191780821918,1.9359293498816896,276,146,167,174,1479600000
1,1,1610612743,1610612741,0,2016,11,22,110.0,107.0,0.580602883355177,0.9589041095890412,4.327063376439284,276,146,167,174,1479772800
0,1,1610612743,1610612762,0,2016,11,23,83.0,108.0,0.580602883355177,0.6575342465753424,1.9359293498816896,276,146,167,174,1479859200
0,1,1610612743,1610612760,1,2016,11,25,129.0,132.0,0.580602883355177,0.9589041095890412,1.1323383811043328,276,146,167,174,1480032000
1,0,1610612743,1610612756,0,2016,11,27,120.0,114.0,0.580602883355177,0.9178082191780822,1.1497887272875147,276,146,167,174,1480204800
0,0,1610612743,1610612748,0,2016,11,30,98.0,106.0,0.580602883355177,0.8904109589041096,4.749977764837567,276,146,167,174,1480464000
0,1,1610612743,1610612745,0,2016,12,2,110.0,128.0,0.580602883355177,0.7534246575342466,-0.16616650947440803,276,146,167,174,1480636800
0,1,1610612743,1610612762,0,2016,12,3,98.0,105.0,0.580602883355177,0.904109589041096,1.9359293498816896,276,146,167,174,1480723200
1,0,1610612743,1610612755,0,2016,12,5,106.0,98.0,0.580602883355177,0.8904109589041096,1.616492930485279,276,146,167,174,1480896000
0,0,1610612743,1610612751,0,2016,12,7,111.0,116.0,0.580602883355177,0.9315068493150684,1.3502915803345985,276,146,167,174,1481068800
0,1,1610612743,1610612764,0,2016,12,8,85.0,92.0,0.580602883355177,0.904109589041096,0.3866298940752415,276,146,167,174,1481155200
1,0,1610612743,1610612753,0,2016,12,10,121.0,113.0,0.580602883355177,0.8904109589041096,5.789401671267768,276,146,167,174,1481328000
0,0,1610612743,1610612742,0,2016,12,12,92.0,112.0,0.580602883355177,0.726027397260274,2.8253102865450614,276,146,167,174,1481500800
1,1,1610612743,1610612757,0,2016,12,15,132.0,120.0,0.580602883355177,0.8356164383561644,1.2712462171660661,276,146,167,174,1481760000
1,0,1610612743,1610612752,0,2016,12,17,127.0,114.0,0.580602883355177,0.821917808219178,4.9207524127248945,276,146,167,174,1481932800
1,0,1610612743,1610612742,0,2016,12,19,117.0,107.0,0.580602883355177,0.863013698630137,2.8253102865450614,276,146,167,174,1482105600
0,1,1610612743,1610612746,0,2016,12,20,102.0,119.0,0.580602883355177,0.7671232876712328,-0.120186981214502,276,146,167,174,1482192000
0,1,1610612743,1610612737,0,2016,12,23,108.0,109.0,0.580602883355177,0.9863013698630136,0.7532622941478166,276,146,167,174,1482451200
1,1,1610612743,1610612746,0,2016,12,26,106.0,102.0,0.580602883355177,0.9452054794520548,-0.120186981214502,276,146,167,174,1482710400
1,0,1610612743,1610612750,0,2016,12,28,105.0,103.0,0.580602883355177,0.9726027397260274,0.413650139997614,276,146,167,174,1482883200
0,0,1610612743,1610612755,0,2016,12,30,122.0,124.0,0.580602883355177,0.9726027397260274,1.616492930485279,276,146,167,174,1483056000
0,1,1610612743,1610612744,0,2017,1,2,119.0,127.0,0.580602883355177,0.8904109589041096,-2.9395848306768784,276,146,167,174,1483315200
0,0,1610612743,1610612758,0,2017,1,3,113.0,120.0,0.580602883355177,0.904109589041096,0.9670511140235902,276,146,167,174,1483401600
0,1,1610612743,1610612759,0,2017,1,5,99.0,127.0,0.580602883355177,0.6164383561643836,2.1929680892720853,276,146,167,174,1483574400
0,1,1610612743,1610612760,0,2017,1,7,106.0,121.0,0.580602883355177,0.7945205479452055,1.1323383811043328,276,146,167,174,1483747200
1,1,1610612743,1610612754,0,2017,1,12,140.0,112.0,0.580602883355177,0.6164383561643836,1.3599161495405525,276,146,167,174,1484179200
1,0,1610612743,1610612753,0,2017,1,16,125.0,112.0,0.580602883355177,0.821917808219178,5.789401671267768,276,146,167,174,1484524800
1,0,1610612743,1610612747,0,2017,1,17,127.0,121.0,0.580602883355177,0.9178082191780822,1.460563582610476,276,146,167,174,1484611200
0,1,1610612743,1610612759,0,2017,1,19,104.0,118.0,0.580602883355177,0.8082191780821918,2.1929680892720853,276,146,167,174,1484784000
1,1,1610612743,1610612746,0,2017,1,21,123.0,98.0,0.580602883355177,0.6575342465753424,-0.120186981214502,276,146,167,174,1484956800
0,0,1610612743,1610612750,0,2017,1,22,108.0,111.0,0.580602883355177,0.9589041095890412,0.413650139997614,276,146,167,174,1485043200
1,1,1610612743,1610612762,0,2017,1,24,103.0,93.0,0.580602883355177,0.863013698630137,1.9359293498816896,276,146,167,174,1485216000
1,0,1610612743,1610612756,0,2017,1,26,127.0,120.0,0.580602883355177,0.904109589041096,1.1497887272875147,276,146,167,174,1485388800
1,0,1610612743,1610612756,0,2017,1,28,123.0,112.0,0.580602883355177,0.8493150684931507,1.1497887272875147,276,146,167,174,1485561600
0,0,1610612743,1610612747,0,2017,1,31,116.0,120.0,0.580602883355177,0.9452054794520548,1.460563582610476,276,146,167,174,1485820800
0,1,1610612743,1610612763,0,2017,2,1,99.0,119.0,0.580602883355177,0.726027397260274,4.0448818742346475,276,146,167,174,1485907200
1,1,1610612743,1610612749,0,2017,2,3,121.0,117.0,0.580602883355177,0.9452054794520548,-1.1136031088557274,276,146,167,174,1486080000
0,1,1610612743,1610612759,0,2017,2,4,97.0,121.0,0.580602883355177,0.6712328767123288,2.1929680892720853,276,146,167,174,1486166400
1,0,1610612743,1610612742,0,2017,2,6,110.0,87.0,0.580602883355177,0.6849315068493151,2.8253102865450614,276,146,167,174,1486339200
0,1,1610612743,1610612737,0,2017,2,8,106.0,117.0,0.580602883355177,0.8493150684931507,0.7532622941478166,276,146,167,174,1486512000
1,0,1610612743,1610612752,0,2017,2,10,131.0,123.0,0.580602883355177,0.8904109589041096,4.9207524127248945,276,146,167,174,1486684800
0,1,1610612743,1610612739,0,2017,2,11,109.0,125.0,0.580602883355177,0.7808219178082192,3.3038714517204255,276,146,167,174,1486771200
1,1,1610612743,1610612744,0,2017,2,13,132.0,110.0,0.580602883355177,0.6986301369863014,-2.9395848306768784,276,146,167,174,1486944000
0,0,1610612743,1610612750,0,2017,2,15,99.0,112.0,0.580602883355177,0.821917808219178,0.413650139997614,276,146,167,174,1487116800
0,0,1610612743,1610612758,0,2017,2,23,100.0,116.0,0.580602883355177,0.7808219178082192,0.9670511140235902,276,146,167,174,1487808000
1,0,1610612743,1610612751,0,2017,2,24,129.0,109.0,0.580602883355177,0.726027397260274,1.3502915803345985,276,146,167,174,1487894400
0,1,1610612743,1610612763,0,2017,2,26,98.0,105.0,0.580602883355177,0.904109589041096,4.0448818742346475,276,146,167,174,1488067200
1,1,1610612743,1610612741,0,2017,2,28,125.0,107.0,0.580602883355177,0.7534246575342466,4.327063376439284,276,146,167,174,1488240000
1,1,1610612743,1610612749,0,2017,3,1,110.0,98.0,0.580602883355177,0.8356164383561644,-1.1136031088557274,276,146,167,174,1488326400
0,0,1610612743,1610612766,0,2017,3,4,102.0,112.0,0.580602883355177,0.863013698630137,3.161645153078055,276,146,167,174,1488585600
1,0,1610612743,1610612758,0,2017,3,6,108.0,96.0,0.580602883355177,0.8356164383561644,0.9670511140235902,276,146,167,174,1488758400
0,1,1610612743,1610612764,0,2017,3,8,113.0,123.0,0.580602883355177,0.863013698630137,0.3866298940752415,276,146,167,174,1488931200
1,1,1610612743,1610612738,0,2017,3,10,119.0,99.0,0.580602883355177,0.726027397260274,0.6140461879152213,276,146,167,174,1489104000
1,0,1610612743,1610612758,0,2017,3,11,105.0,92.0,0.580602883355177,0.821917808219178,0.9670511140235902,276,146,167,174,1489190400
1,0,1610612743,1610612747,0,2017,3,13,129.0,101.0,0.580602883355177,0.6164383561643836,1.460563582610476,276,146,167,174,1489363200
1,1,1610612743,1610612746,0,2017,3,16,129.0,114.0,0.580602883355177,0.7945205479452055,-0.120186981214502,276,146,167,174,1489622400
0,1,1610612743,1610612745,0,2017,3,18,105.0,109.0,0.580602883355177,0.9452054794520548,-0.16616650947440803,276,146,167,174,1489795200
0,1,1610612743,1610612745,0,2017,3,20,124.0,125.0,0.580602883355177,0.9863013698630136,-0.16616650947440803,276,146,167,174,1489968000
1,1,1610612743,1610612739,0,2017,3,22,126.0,113.0,0.580602883355177,0.821917808219178,3.3038714517204255,276,146,167,174,1490140800
1,1,1610612743,1610612754,0,2017,3,24,125.0,117.0,0.580602883355177,0.8904109589041096,1.3599161495405525,276,146,167,174,1490313600
0,0,1610612743,1610612740,0,2017,3,26,90.0,115.0,0.580602883355177,0.6575342465753424,0.0038729438791307302,276,146,167,174,1490486400
0,1,1610612743,1610612757,0,2017,3,28,113.0,122.0,0.580602883355177,0.8767123287671232,1.2712462171660661,276,146,167,174,1490659200
0,0,1610612743,1610612766,0,2017,3,31,114.0,122.0,0.580602883355177,0.8904109589041096,3.161645153078055,276,146,167,174,1490918400
1,0,1610612743,1610612748,0,2017,4,2,116.0,113.0,0.580602883355177,0.9589041095890412,4.749977764837567,276,146,167,174,1491091200
1,0,1610612743,1610612740,0,2017,4,4,134.0,131.0,0.580602883355177,0.9589041095890412,0.0038729438791307302,276,146,167,174,1491264000
0,1,1610612743,1610612745,0,2017,4,5,104.0,110.0,0.580602883355177,0.9178082191780822,-0.16616650947440803,276,146,167,174,1491350400
1,0,1610612743,1610612740,0,2017,4,7,122.0,106.0,0.580602883355177,0.7808219178082192,0.0038729438791307302,276,146,167,174,1491523200
0,1,1610612743,1610612760,0,2017,4,9,105.0,106.0,0.580602883355177,0.9863013698630136,1.1323383811043328,276,146,167,174,1491696000
1,0,1610612743,1610612742,0,2017,4,11,109.0,91.0,0.580602883355177,0.7534246575342466,2.8253102865450614,276,146,167,174,1491868800
1,1,1610612743,1610612760,0,2017,4,12,111.0,105.0,0.580602883355177,0.9178082191780822,1.1323383811043328,276,146,167,174,1491955200
0,1,1610612743,1610612762,0,2017,10,18,96.0,106.0,0.580602883355177,0.863013698630137,1.9359293498816896,276,146,167,174,1508284800
1,0,1610612743,1610612758,0,2017,10,21,96.0,79.0,0.580602883355177,0.7671232876712328,0.9670511140235902,276,146,167,174,1508544000
0,1,1610612743,1610612764,0,2017,10,23,104.0,109.0,0.580602883355177,0.9315068493150684,0.3866298940752415,276,146,167,174,1508716800
0,0,1610612743,1610612766,0,2017,10,25,93.0,110.0,0.580602883355177,0.7671232876712328,3.161645153078055,276,146,167,174,1508889600
1,0,1610612743,1610612737,0,2017,10,27,105.0,100.0,0.580602883355177,0.9315068493150684,0.7532622941478166,276,146,167,174,1509062400
1,0,1610612743,1610612751,0,2017,10,29,124.0,111.0,0.580602883355177,0.821917808219178,1.3502915803345985,276,146,167,174,1509235200
0,0,1610612743,1610612752,0,2017,10,30,110.0,116.0,0.580602883355177,0.9178082191780822,4.9207524127248945,276,146,167,174,1509321600
1,1,1610612743,1610612761,0,2017,11,1,129.0,111.0,0.580602883355177,0.7534246575342466,1.6445106132872098,276,146,167,174,1509494400
1,1,1610612743,1610612748,0,2017,11,3,95.0,94.0,0.580602883355177,0.9863013698630136,4.749977764837567,276,146,167,174,1509667200
0,1,1610612743,1610612744,0,2017,11,4,108.0,127.0,0.580602883355177,0.7397260273972603,-2.9395848306768784,276,146,167,174,1509753600
1,0,1610612743,1610612751,0,2017,11,7,112.0,104.0,0.580602883355177,0.8904109589041096,1.3502915803345985,276,146,167,174,1510012800
1,1,1610612743,1610612760,0,2017,11,9,102.0,94.0,0.580602883355177,0.8904109589041096,1.1323383811043328,276,146,167,174,1510185600
1,0,1610612743,1610612753,0,2017,11,11,125.0,107.0,0.580602883355177,0.7534246575342466,5.789401671267768,276,146,167,174,1510358400
0,1,1610612743,1610612757,0,2017,11,13,82.0,99.0,0.580602883355177,0.7671232876712328,1.2712462171660661,276,146,167,174,1510531200
1,1,1610612743,1610612740,0,2017,11,17,146.0,114.0,0.580602883355177,0.5616438356164384,0.0038729438791307302,276,146,167,174,1510876800
0,0,1610612743,1610612747,0,2017,11,19,109.0,127.0,0.580602883355177,0.7534246575342466,1.460563582610476,276,146,167,174,1511049600
1,0,1610612743,1610612758,0,2017,11,20,114.0,98.0,0.580602883355177,0.7808219178082192,0.9670511140235902,276,146,167,174,1511136000
0,1,1610612743,1610612745,0,2017,11,22,95.0,125.0,0.580602883355177,0.589041095890411,-0.16616650947440803,276,146,167,174,1511308800
1,0,1610612743,1610612763,0,2017,11,24,104.0,92.0,0.580602883355177,0.8356164383561644,4.0448818742346475,276,146,167,174,1511481600
0,1,1610612743,1610612762,0,2017,11,28,77.0,106.0,0.580602883355177,0.6027397260273972,1.9359293498816896,276,146,167,174,1511827200
1,0,1610612743,1610612741,0,2017,11,30,111.0,110.0,0.580602883355177,0.9863013698630136,4.327063376439284,276,146,167,174,1512000000
1,0,1610612743,1610612747,0,2017,12,2,115.0,100.0,0.580602883355177,0.7945205479452055,1.460563582610476,276,146,167,174,1512172800
0,0,1610612743,1610612742,0,2017,12,4,105.0,122.0,0.580602883355177,0.7671232876712328,2.8253102865450614,276,146,167,174,1512345600
0,1,1610612743,1610612740,0,2017,12,6,114.0,123.0,0.580602883355177,0.8767123287671232,0.0038729438791307302,276,146,167,174,1512518400
1,0,1610612743,1610612753,0,2017,12,8,103.0,89.0,0.580602883355177,0.8082191780821918,5.789401671267768,276,146,167,174,1512691200
0,1,1610612743,1610612754,1,2017,12,10,116.0,126.0,0.580602883355177,0.863013698630137,1.3599161495405525,276,146,167,174,1512864000
1,0,1610612743,1610612765,0,2017,12,12,103.0,84.0,0.580602883355177,0.7397260273972603,5.485386160272299,276,146,167,174,1513036800
0,1,1610612743,1610612738,0,2017,12,13,118.0,124.0,0.580602883355177,0.9178082191780822,0.6140461879152213,276,146,167,174,1513123200
1,1,1610612743,1610612740,1,2017,12,15,117.0,111.0,0.580602883355177,0.9178082191780822,0.0038729438791307302,276,146,167,174,1513296000
0,1,1610612743,1610612760,0,2017,12,18,94.0,95.0,0.580602883355177,0.9863013698630136,1.1323383811043328,276,146,167,174,1513555200
0,1,1610612743,1610612750,0,2017,12,20,104.0,112.0,0.580602883355177,0.8904109589041096,0.413650139997614,276,146,167,174,1513728000
1,1,1610612743,1610612757,0,2017,12,22,102.0,85.0,0.580602883355177,0.7671232876712328,1.2712462171660661,276,146,167,174,1513900800
1,1,1610612743,1610612744,0,2017,12,23,96.0,81.0,0.580602883355177,0.7945205479452055,-2.9395848306768784,276,146,167,174,1513987200
1,1,1610612743,1610612762,0,2017,12,26,107.0,83.0,0.580602883355177,0.6712328767123288,1.9359293498816896,276,146,167,174,1514246400
0,1,1610612743,1610612750,1,2017,12,27,125.0,128.0,0.580602883355177,0.9589041095890412,0.413650139997614,276,146,167,174,1514332800
0,1,1610612743,1610612755,0,2017,12,30,102.0,107.0,0.580602883355177,0.9315068493150684,1.616492930485279,276,146,167,174,1514592000
1,0,1610612743,1610612756,0,2018,1,3,134.0,111.0,0.580602883355177,0.6849315068493151,1.1497887272875147,276,146,167,174,1514937600
1,1,1610612743,1610612762,0,2018,1,5,99.0,91.0,0.580602883355177,0.8904109589041096,1.9359293498816896,276,146,167,174,1515110400
0,0,1610612743,1610612758,0,2018,1,6,98.0,106.0,0.580602883355177,0.8904109589041096,0.9670511140235902,276,146,167,174,1515196800
0,1,1610612743,1610612744,0,2018,1,8,114.0,124.0,0.580602883355177,0.863013698630137,-2.9395848306768784,276,146,167,174,1515369600
0,0,1610612743,1610612737,0,2018,1,10,97.0,110.0,0.580602883355177,0.821917808219178,0.7532622941478166,276,146,167,174,1515542400
1,0,1610612743,1610612763,0,2018,1,12,87.0,78.0,0.580602883355177,0.8767123287671232,4.0448818742346475,276,146,167,174,1515715200
0,1,1610612743,1610612759,0,2018,1,13,80.0,112.0,0.580602883355177,0.5616438356164384,2.1929680892720853,276,146,167,174,1515801600
1,0,1610612743,1610612742,0,2018,1,16,105.0,102.0,0.580602883355177,0.9589041095890412,2.8253102865450614,276,146,167,174,1516060800
0,0,1610612743,1610612746,0,2018,1,17,104.0,109.0,0.580602883355177,0.9315068493150684,-0.120186981214502,276,146,167,174,1516147200
0,0,1610612743,1610612756,0,2018,1,19,100.0,108.0,0.580602883355177,0.8904109589041096,1.1497887272875147,276,146,167,174,1516320000
1,1,1610612743,1610612757,0,2018,1,22,104.0,101.0,0.580602883355177,0.9589041095890412,1.2712462171660661,276,146,167,174,1516579200
1,0,1610612743,1610612752,0,2018,1,25,130.0,118.0,0.580602883355177,0.8356164383561644,4.9207524127248945,276,146,167,174,1516838400
1,0,1610612743,1610612742,0,2018,1,27,91.0,89.0,0.580602883355177,0.9726027397260274,2.8253102865450614,276,146,167,174,1517011200
0,1,1610612743,1610612738,0,2018,1,29,110.0,111.0,0.580602883355177,0.9863013698630136,0.6140461879152213,276,146,167,174,1517184000
0,1,1610612743,1610612759,0,2018,1,30,104.0,106.0,0.580602883355177,0.9726027397260274,2.1929680892720853,276,146,167,174,1517270400
1,1,1610612743,1610612760,0,2018,2,1,127.0,124.0,0.580602883355177,0.9589041095890412,1.1323383811043328,276,146,167,174,1517443200
1,1,1610612743,1610612744,0,2018,2,3,115.0,108.0,0.580602883355177,0.904109589041096,-2.9395848306768784,276,146,167,174,1517616000
1,0,1610612743,1610612766,0,2018,2,5,121.0,104.0,0.580602883355177,0.7671232876712328,3.161645153078055,276,146,167,174,1517788800
0,1,1610612743,1610612745,0,2018,2,9,104.0,130.0,0.580602883355177,0.6438356164383562,-0.16616650947440803,276,146,167,174,1518134400
1,0,1610612743,1610612756,0,2018,2,10,123.0,113.0,0.580602883355177,0.863013698630137,1.1497887272875147,276,146,167,174,1518220800
1,1,1610612743,1610612759,0,2018,2,13,117.0,109.0,0.580602883355177,0.8904109589041096,2.1929680892720853,276,146,167,174,1518480000
1,1,1610612743,1610612749,0,2018,2,15,134.0,123.0,0.580602883355177,0.8493150684931507,-1.1136031088557274,276,146,167,174,1518652800
1,1,1610612743,1610612759,0,2018,2,23,122.0,119.0,0.580602883355177,0.9589041095890412,2.1929680892720853,276,146,167,174,1519344000
0,1,1610612743,1610612745,0,2018,2,25,114.0,119.0,0.580602883355177,0.9315068493150684,-0.16616650947440803,276,146,167,174,1519516800
0,0,1610612743,1610612746,0,2018,2,27,120.0,122.0,0.580602883355177,0.9726027397260274,-0.120186981214502,276,146,167,174,1519689600
1,0,1610612743,1610612763,0,2018,3,2,108.0,102.0,0.580602883355177,0.9178082191780822,4.0448818742346475,276,146,167,174,1519948800
1,1,1610612743,1610612739,0,2018,3,3,126.0,117.0,0.580602883355177,0.8767123287671232,3.3038714517204255,276,146,167,174,1520035200
0,0,1610612743,1610612742,0,2018,3,6,107.0,118.0,0.580602883355177,0.8493150684931507,2.8253102865450614,276,146,167,174,1520294400
0,1,1610612743,1610612739,0,2018,3,7,108.0,113.0,0.580602883355177,0.9315068493150684,3.3038714517204255,276,146,167,174,1520380800
1,0,1610612743,1610612747,0,2018,3,9,125.0,116.0,0.580602883355177,0.8767123287671232,1.460563582610476,276,146,167,174,1520553600
1,0,1610612743,1610612758,0,2018,3,11,130.0,104.0,0.580602883355177,0.6438356164383562,0.9670511140235902,276,146,167,174,1520726400
0,0,1610612743,1610612747,0,2018,3,13,103.0,112.0,0.580602883355177,0.8767123287671232,1.460563582610476,276,146,167,174,1520899200
