Date,Score,Win,Type,Team1,Team2,OT,Team1_Score,Team2_Score,Avg_Win_Ratio,Similarity_Score
2023-04-09,Win120- 114,1,1,1610612738,1610612737,0,120.0,114.0,0.6141304347826086,0.9032258064516129
2023-04-15,Win112- 99,1,0,1610612738,1610612737,0,112.0,99.0,0.6141304347826086,0.7903225806451613
2023-04-18,Win119- 106,1,0,1610612738,1610612737,0,119.0,106.0,0.6141304347826086,0.7903225806451613
2023-04-21,Loss122 -130,0,0,1610612738,1610612737,0,122.0,130.0,0.6141304347826086,0.8709677419354839
2023-04-23,Win129- 121,1,0,1610612738,1610612737,0,129.0,121.0,0.6141304347826086,0.8709677419354839
2023-04-25,Loss117 -119,0,0,1610612738,1610612737,0,117.0,119.0,0.6141304347826086,0.967741935483871
2023-04-27,Win128- 120,1,0,1610612738,1610612737,0,128.0,120.0,0.6141304347826086,0.8709677419354839
2023-05-01,Loss115 -119,0,0,1610612738,1610612755,0,115.0,119.0,0.6141304347826086,0.935483870967742
2023-05-03,Win121- 87,1,0,1610612738,1610612755,0,121.0,87.0,0.6141304347826086,0.4516129032258065
2023-05-05,Win114- 102,1,0,1610612738,1610612755,0,114.0,102.0,0.6141304347826086,0.8064516129032258
2023-05-07,Loss115 -116,0,0,1610612738,1610612755,1,115.0,116.0,0.6141304347826086,0.9838709677419355
2023-05-09,Loss103 -115,0,0,1610612738,1610612755,0,103.0,115.0,0.6141304347826086,0.8064516129032258
2023-05-11,Win95- 86,1,0,1610612738,1610612755,0,95.0,86.0,0.6141304347826086,0.8548387096774194
2023-05-14,Win112- 88,1,0,1610612738,1610612755,0,112.0,88.0,0.6141304347826086,0.6129032258064516
2023-05-17,Loss116 -123,0,0,1610612738,1610612748,0,116.0,123.0,0.6141304347826086,0.8870967741935484
2023-05-19,Loss105 -111,0,0,1610612738,1610612748,0,105.0,111.0,0.6141304347826086,0.9032258064516129
2023-05-21,Loss102 -128,0,0,1610612738,1610612748,0,102.0,128.0,0.6141304347826086,0.5806451612903225
2023-05-23,Win116- 99,1,0,1610612738,1610612748,0,116.0,99.0,0.6141304347826086,0.7258064516129032
2023-05-25,Win110- 97,1,0,1610612738,1610612748,0,110.0,97.0,0.6141304347826086,0.7903225806451613
2023-05-27,Win104- 103,1,0,1610612738,1610612748,0,104.0,103.0,0.6141304347826086,0.9838709677419355
2023-05-29,Loss84 -103,0,0,1610612738,1610612748,0,84.0,103.0,0.6141304347826086,0.6935483870967742
2023-10-25,Win108- 104,1,0,1610612738,1610612752,0,108.0,104.0,0.6141304347826086,0.935483870967742
2023-10-27,Win119- 111,1,0,1610612738,1610612748,0,119.0,111.0,0.6141304347826086,0.8709677419354839
2023-10-30,Win126- 107,1,0,1610612738,1610612764,0,126.0,107.0,0.6141304347826086,0.6935483870967742
2023-11-01,Win155- 104,1,0,1610612738,1610612754,0,155.0,104.0,0.6141304347826086,0.17741935483870963
2023-11-04,Win124- 114,1,0,1610612738,1610612751,0,124.0,114.0,0.6141304347826086,0.8387096774193549
2023-11-06,Loss109 -114,0,0,1610612738,1610612750,1,109.0,114.0,0.6141304347826086,0.9193548387096774
2023-11-08,Loss103 -106,0,0,1610612738,1610612755,0,103.0,106.0,0.6141304347826086,0.9516129032258065
2023-11-10,Win121- 107,1,0,1610612738,1610612751,0,121.0,107.0,0.6141304347826086,0.7741935483870968
2023-11-11,Win117- 94,1,0,1610612738,1610612761,0,117.0,94.0,0.6141304347826086,0.6290322580645161
2023-11-13,Win114- 98,1,0,1610612738,1610612752,0,114.0,98.0,0.6141304347826086,0.7419354838709677
2023-11-15,Win117- 107,1,0,1610612738,1610612755,0,117.0,107.0,0.6141304347826086,0.8387096774193549
2023-11-17,Win108- 105,1,0,1610612738,1610612761,0,108.0,105.0,0.6141304347826086,0.9516129032258065
2023-11-19,Win102- 100,1,0,1610612738,1610612763,0,102.0,100.0,0.6141304347826086,0.967741935483871
2023-11-20,Loss118 -121,0,0,1610612738,1610612766,1,118.0,121.0,0.6141304347826086,0.9516129032258065
2023-11-22,Win119- 116,1,0,1610612738,1610612749,0,119.0,116.0,0.6141304347826086,0.9516129032258065
2023-11-24,Loss96 -113,0,0,1610612738,1610612753,0,96.0,113.0,0.6141304347826086,0.7258064516129032
2023-11-26,Win113- 103,1,0,1610612738,1610612737,0,113.0,103.0,0.6141304347826086,0.8387096774193549
2023-11-28,Win124- 97,1,0,1610612738,1610612741,0,124.0,97.0,0.6141304347826086,0.564516129032258
2023-12-01,Win125- 119,1,0,1610612738,1610612755,0,125.0,119.0,0.6141304347826086,0.9032258064516129
2023-12-04,Loss112 -122,0,0,1610612738,1610612754,0,112.0,122.0,0.6141304347826086,0.8387096774193549
2023-12-08,Win133- 123,1,0,1610612738,1610612752,0,133.0,123.0,0.6141304347826086,0.8387096774193549
2023-12-12,Win120- 113,1,0,1610612738,1610612739,0,120.0,113.0,0.6141304347826086,0.8870967741935484
2023-12-14,Win116- 107,1,0,1610612738,1610612739,0,116.0,107.0,0.6141304347826086,0.8548387096774194
2023-12-15,Win128- 111,1,0,1610612738,1610612753,0,128.0,111.0,0.6141304347826086,0.7258064516129032
2023-12-17,Win114- 97,1,0,1610612738,1610612753,0,114.0,97.0,0.6141304347826086,0.7258064516129032
2023-12-19,Loss126 -132,0,0,1610612738,1610612744,1,126.0,132.0,0.6141304347826086,0.9032258064516129
2023-12-20,Win144- 119,1,0,1610612738,1610612758,0,144.0,119.0,0.6141304347826086,0.5967741935483871
2023-12-23,Win145- 108,1,0,1610612738,1610612746,0,145.0,108.0,0.6141304347826086,0.4032258064516129
2023-12-25,Win126- 115,1,0,1610612738,1610612747,0,126.0,115.0,0.6141304347826086,0.8225806451612903
2023-12-28,Win128- 122,1,0,1610612738,1610612765,1,128.0,122.0,0.6141304347826086,0.9032258064516129
2023-12-29,Win120- 118,1,0,1610612738,1610612761,0,120.0,118.0,0.6141304347826086,0.967741935483871
2023-12-31,Win134- 101,1,0,1610612738,1610612759,0,134.0,101.0,0.6141304347826086,0.467741935483871
2024-01-02,Loss123 -127,0,0,1610612738,1610612760,0,123.0,127.0,0.6141304347826086,0.935483870967742
2024-01-05,Win126- 97,1,0,1610612738,1610612762,0,126.0,97.0,0.6141304347826086,0.532258064516129
2024-01-06,Win118- 101,1,0,1610612738,1610612754,0,118.0,101.0,0.6141304347826086,0.7258064516129032
2024-01-08,Loss131 -133,0,0,1610612738,1610612754,0,131.0,133.0,0.6141304347826086,0.967741935483871
2024-01-10,Win127- 120,1,0,1610612738,1610612750,1,127.0,120.0,0.6141304347826086,0.8870967741935484
2024-01-11,Loss102 -135,0,0,1610612738,1610612749,0,102.0,135.0,0.6141304347826086,0.467741935483871
2024-01-13,Win145- 113,1,0,1610612738,1610612745,0,145.0,113.0,0.6141304347826086,0.4838709677419355
2024-01-15,Win105- 96,1,0,1610612738,1610612761,0,105.0,96.0,0.6141304347826086,0.8548387096774194
2024-01-17,Win117- 98,1,0,1610612738,1610612759,0,117.0,98.0,0.6141304347826086,0.6935483870967742
2024-01-19,Loss100 -102,0,0,1610612738,1610612743,0,100.0,102.0,0.6141304347826086,0.967741935483871
2024-01-21,Win116- 107,1,0,1610612738,1610612745,0,116.0,107.0,0.6141304347826086,0.8548387096774194
2024-01-22,Win119- 110,1,0,1610612738,1610612742,0,119.0,110.0,0.6141304347826086,0.8548387096774194
2024-01-25,Win143- 110,1,0,1610612738,1610612748,0,143.0,110.0,0.6141304347826086,0.467741935483871
2024-01-27,Loss96 -115,0,0,1610612738,1610612746,0,96.0,115.0,0.6141304347826086,0.6935483870967742
2024-01-29,Win118- 112,1,0,1610612738,1610612740,0,118.0,112.0,0.6141304347826086,0.9032258064516129
2024-01-30,Win129- 124,1,0,1610612738,1610612754,0,129.0,124.0,0.6141304347826086,0.9193548387096774
2024-02-01,Loss105 -114,0,0,1610612738,1610612747,0,105.0,114.0,0.6141304347826086,0.8548387096774194
2024-02-04,Win131- 91,1,0,1610612738,1610612763,0,131.0,91.0,0.6141304347826086,0.3548387096774194
2024-02-07,Win125- 117,1,0,1610612738,1610612737,0,125.0,117.0,0.6141304347826086,0.8709677419354839
2024-02-09,Win133- 129,1,0,1610612738,1610612764,0,133.0,129.0,0.6141304347826086,0.935483870967742
2024-02-11,Win110- 106,1,0,1610612738,1610612748,0,110.0,106.0,0.6141304347826086,0.935483870967742
2024-02-13,Win118- 110,1,0,1610612738,1610612751,0,118.0,110.0,0.6141304347826086,0.8709677419354839
2024-02-14,Win136- 86,1,0,1610612738,1610612751,0,136.0,86.0,0.6141304347826086,0.19354838709677424
2024-02-22,Win129- 112,1,0,1610612738,1610612741,0,129.0,112.0,0.6141304347826086,0.7258064516129032
2024-02-24,Win116- 102,1,0,1610612738,1610612752,0,116.0,102.0,0.6141304347826086,0.7741935483870968
2024-02-27,,0,0,1610612738,1610612755,0,0.0,0.0,0.6141304347826086,1.0
2024-03-01,,0,0,1610612738,1610612742,0,0.0,0.0,0.6141304347826086,1.0
2024-03-03,,0,0,1610612738,1610612744,0,0.0,0.0,0.6141304347826086,1.0
2024-03-05,,0,0,1610612738,1610612739,0,0.0,0.0,0.6141304347826086,1.0
2024-03-07,,0,0,1610612738,1610612743,0,0.0,0.0,0.6141304347826086,1.0
2024-03-09,,0,0,1610612738,1610612756,0,0.0,0.0,0.6141304347826086,1.0
2024-03-11,,0,0,1610612738,1610612757,0,0.0,0.0,0.6141304347826086,1.0
2024-03-12,,0,0,1610612738,1610612762,0,0.0,0.0,0.6141304347826086,1.0
2024-03-14,,0,0,1610612738,1610612756,0,0.0,0.0,0.6141304347826086,1.0
2024-03-17,,0,0,1610612738,1610612764,0,0.0,0.0,0.6141304347826086,1.0
2024-03-18,,0,0,1610612738,1610612765,0,0.0,0.0,0.6141304347826086,1.0
2024-03-20,,0,0,1610612738,1610612749,0,0.0,0.0,0.6141304347826086,1.0
2024-03-22,,0,0,1610612738,1610612765,0,0.0,0.0,0.6141304347826086,1.0
2024-03-23,,0,0,1610612738,1610612741,0,0.0,0.0,0.6141304347826086,1.0
2024-03-25,,0,0,1610612738,1610612737,0,0.0,0.0,0.6141304347826086,1.0
2024-03-28,,0,0,1610612738,1610612737,0,0.0,0.0,0.6141304347826086,1.0
2024-03-30,,0,0,1610612738,1610612740,0,0.0,0.0,0.6141304347826086,1.0
2024-04-01,,0,0,1610612738,1610612766,0,0.0,0.0,0.6141304347826086,1.0
2024-04-03,,0,0,1610612738,1610612760,0,0.0,0.0,0.6141304347826086,1.0
2024-04-05,,0,0,1610612738,1610612758,0,0.0,0.0,0.6141304347826086,1.0
2024-04-07,,0,0,1610612738,1610612757,0,0.0,0.0,0.6141304347826086,1.0
2024-04-09,,0,0,1610612738,1610612749,0,0.0,0.0,0.6141304347826086,1.0
2024-04-11,,0,0,1610612738,1610612752,0,0.0,0.0,0.6141304347826086,1.0
2024-04-12,,0,0,1610612738,1610612766,0,0.0,0.0,0.6141304347826086,1.0
2024-04-14,,0,0,1610612738,1610612764,0,0.0,0.0,0.6141304347826086,1.0
2022-10-19,Loss108 -130,0,0,1610612751,1610612740,0,108.0,130.0,0.39880952380952384,0.6451612903225806
2022-10-21,Win109- 105,1,0,1610612751,1610612761,0,109.0,105.0,0.39880952380952384,0.935483870967742
2022-10-24,Loss124 -134,0,1,1610612751,1610612763,0,124.0,134.0,0.39880952380952384,0.8387096774193549
2022-10-26,Loss99 -110,0,1,1610612751,1610612749,0,99.0,110.0,0.39880952380952384,0.8225806451612903
2022-10-27,Loss125 -129,0,0,1610612751,1610612742,1,125.0,129.0,0.39880952380952384,0.935483870967742
2022-10-29,Loss116 -125,0,0,1610612751,1610612754,0,116.0,125.0,0.39880952380952384,0.8548387096774194
2022-10-31,Win116- 109,1,0,1610612751,1610612754,0,116.0,109.0,0.39880952380952384,0.8870967741935484
2022-11-01,Loss99 -108,0,0,1610612751,1610612741,0,99.0,108.0,0.39880952380952384,0.8548387096774194
2022-11-04,Win128- 86,1,0,1610612751,1610612764,0,128.0,86.0,0.39880952380952384,0.32258064516129037
2022-11-05,Win98- 94,1,0,1610612751,1610612766,0,98.0,94.0,0.39880952380952384,0.935483870967742
2022-11-07,Loss94 -96,0,0,1610612751,1610612742,0,94.0,96.0,0.39880952380952384,0.967741935483871
2022-11-09,Win112- 85,1,1,1610612751,1610612752,0,112.0,85.0,0.39880952380952384,0.564516129032258
2022-11-12,Win110- 95,1,1,1610612751,1610612746,0,110.0,95.0,0.39880952380952384,0.7580645161290323
2022-11-13,Loss103 -116,0,1,1610612751,1610612747,0,103.0,116.0,0.39880952380952384,0.7903225806451613
2022-11-15,Loss121 -153,0,1,1610612751,1610612758,0,121.0,153.0,0.39880952380952384,0.4838709677419355
2022-11-17,Win109- 107,1,0,1610612751,1610612757,0,109.0,107.0,0.39880952380952384,0.967741935483871
2022-11-20,Win127- 115,1,1,1610612751,1610612763,0,127.0,115.0,0.39880952380952384,0.8064516129032258
2022-11-22,Loss106 -115,0,1,1610612751,1610612755,0,106.0,115.0,0.39880952380952384,0.8548387096774194
2022-11-23,Win112- 98,1,0,1610612751,1610612761,0,112.0,98.0,0.39880952380952384,0.7741935483870968
2022-11-25,Loss117 -128,0,0,1610612751,1610612754,0,117.0,128.0,0.39880952380952384,0.8225806451612903
2022-11-27,Win111- 97,1,0,1610612751,1610612757,0,111.0,97.0,0.39880952380952384,0.7741935483870968
2022-11-28,Win109- 102,1,0,1610612751,1610612753,0,109.0,102.0,0.39880952380952384,0.8870967741935484
2022-11-30,Win113- 107,1,0,1610612751,1610612764,0,113.0,107.0,0.39880952380952384,0.9032258064516129
2022-12-02,Win114- 105,1,0,1610612751,1610612761,0,114.0,105.0,0.39880952380952384,0.8548387096774194
2022-12-04,Loss92 -103,0,1,1610612751,1610612738,0,92.0,103.0,0.39880952380952384,0.8225806451612903
2022-12-07,Win122- 116,1,0,1610612751,1610612766,0,122.0,116.0,0.39880952380952384,0.9032258064516129
2022-12-09,Win120- 116,1,1,1610612751,1610612737,0,120.0,116.0,0.39880952380952384,0.935483870967742
2022-12-10,Win136- 133,1,0,1610612751,1610612754,0,136.0,133.0,0.39880952380952384,0.9516129032258065
2022-12-12,Win112- 100,1,0,1610612751,1610612764,0,112.0,100.0,0.39880952380952384,0.8064516129032258
2022-12-16,Win119- 116,1,0,1610612751,1610612761,0,119.0,116.0,0.39880952380952384,0.9516129032258065
2022-12-18,Win124- 121,1,0,1610612751,1610612765,0,124.0,121.0,0.39880952380952384,0.9516129032258065
2022-12-21,Win143- 113,1,1,1610612751,1610612744,0,143.0,113.0,0.39880952380952384,0.5161290322580645
2022-12-23,Win118- 100,1,1,1610612751,1610612749,0,118.0,100.0,0.39880952380952384,0.7096774193548387
2022-12-26,Win125- 117,1,1,1610612751,1610612739,0,125.0,117.0,0.39880952380952384,0.8709677419354839
2022-12-28,Win108- 107,1,1,1610612751,1610612737,0,108.0,107.0,0.39880952380952384,0.9838709677419355
2022-12-31,Win123- 106,1,0,1610612751,1610612766,0,123.0,106.0,0.39880952380952384,0.7258064516129032
2023-01-02,Win139- 103,1,0,1610612751,1610612759,0,139.0,103.0,0.39880952380952384,0.4193548387096774
2023-01-04,Loss112 -121,0,0,1610612751,1610612741,0,112.0,121.0,0.39880952380952384,0.8548387096774194
2023-01-06,Win108- 102,1,0,1610612751,1610612740,0,108.0,102.0,0.39880952380952384,0.9032258064516129
2023-01-08,Win102- 101,1,1,1610612751,1610612748,0,102.0,101.0,0.39880952380952384,0.9838709677419355
2023-01-12,Loss98 -109,0,1,1610612751,1610612738,0,98.0,109.0,0.39880952380952384,0.8225806451612903
2023-01-15,Loss102 -112,0,0,1610612751,1610612760,0,102.0,112.0,0.39880952380952384,0.8387096774193549
2023-01-17,Loss98 -106,0,0,1610612751,1610612759,0,98.0,106.0,0.39880952380952384,0.8709677419354839
2023-01-19,Loss112 -117,0,1,1610612751,1610612756,0,112.0,117.0,0.39880952380952384,0.9193548387096774
2023-01-20,Win117- 106,1,0,1610612751,1610612762,0,117.0,106.0,0.39880952380952384,0.8225806451612903
2023-01-22,Win120- 116,1,1,1610612751,1610612744,0,120.0,116.0,0.39880952380952384,0.935483870967742
2023-01-25,Loss133 -137,0,1,1610612751,1610612755,0,133.0,137.0,0.39880952380952384,0.935483870967742
2023-01-26,Loss122 -130,0,0,1610612751,1610612765,0,122.0,130.0,0.39880952380952384,0.8709677419354839
2023-01-28,Win122- 115,1,1,1610612751,1610612752,0,122.0,115.0,0.39880952380952384,0.8870967741935484
2023-01-30,Win121- 104,1,1,1610612751,1610612747,0,121.0,104.0,0.39880952380952384,0.7258064516129032
2023-02-01,Loss96 -139,0,1,1610612751,1610612738,0,96.0,139.0,0.39880952380952384,0.30645161290322576
2023-02-04,Win125- 123,1,0,1610612751,1610612764,0,125.0,123.0,0.39880952380952384,0.967741935483871
2023-02-06,Loss116 -124,0,1,1610612751,1610612746,0,116.0,124.0,0.39880952380952384,0.8709677419354839
2023-02-07,Loss112 -116,0,1,1610612751,1610612756,0,112.0,116.0,0.39880952380952384,0.935483870967742
2023-02-09,Win116- 105,1,0,1610612751,1610612741,0,116.0,105.0,0.39880952380952384,0.8225806451612903
2023-02-11,Loss98 -101,0,1,1610612751,1610612755,0,98.0,101.0,0.39880952380952384,0.9516129032258065
2023-02-13,Loss106 -124,0,1,1610612751,1610612752,0,106.0,124.0,0.39880952380952384,0.7096774193548387
2023-02-15,Win116- 105,1,1,1610612751,1610612748,0,116.0,105.0,0.39880952380952384,0.8225806451612903
2023-02-24,Loss87 -131,0,0,1610612751,1610612741,0,87.0,131.0,0.39880952380952384,0.29032258064516125
2023-02-26,Loss127 -129,0,1,1610612751,1610612737,0,127.0,129.0,0.39880952380952384,0.967741935483871
2023-02-28,Loss104 -118,0,1,1610612751,1610612749,0,104.0,118.0,0.39880952380952384,0.7741935483870968
2023-03-01,Loss118 -142,0,1,1610612751,1610612752,0,118.0,142.0,0.39880952380952384,0.6129032258064516
2023-03-03,Win115- 105,1,1,1610612751,1610612738,0,115.0,105.0,0.39880952380952384,0.8387096774193549
2023-03-05,Win102- 86,1,0,1610612751,1610612766,0,102.0,86.0,0.39880952380952384,0.7419354838709677
2023-03-07,Win118- 96,1,0,1610612751,1610612745,0,118.0,96.0,0.39880952380952384,0.6451612903225806
2023-03-09,Loss113 -118,0,1,1610612751,1610612749,0,113.0,118.0,0.39880952380952384,0.9193548387096774
2023-03-10,Win124- 123,1,1,1610612751,1610612750,1,124.0,123.0,0.39880952380952384,0.9838709677419355
2023-03-12,Win122- 120,1,1,1610612751,1610612743,0,122.0,120.0,0.39880952380952384,0.967741935483871
2023-03-14,Loss107 -121,0,0,1610612751,1610612760,0,107.0,121.0,0.39880952380952384,0.7741935483870968
2023-03-16,Loss96 -101,0,1,1610612751,1610612758,0,96.0,101.0,0.39880952380952384,0.9193548387096774
2023-03-19,Loss102 -108,0,1,1610612751,1610612743,0,102.0,108.0,0.39880952380952384,0.9032258064516129
2023-03-21,Loss109 -115,0,1,1610612751,1610612739,0,109.0,115.0,0.39880952380952384,0.9032258064516129
2023-03-23,Loss114 -116,0,1,1610612751,1610612739,0,114.0,116.0,0.39880952380952384,0.967741935483871
2023-03-25,Win129- 100,1,1,1610612751,1610612748,0,129.0,100.0,0.39880952380952384,0.532258064516129
2023-03-26,Loss106 -119,0,0,1610612751,1610612753,0,106.0,119.0,0.39880952380952384,0.7903225806451613
2023-03-29,Win123- 114,1,0,1610612751,1610612745,0,123.0,114.0,0.39880952380952384,0.8548387096774194
2023-03-31,Win124- 107,1,1,1610612751,1610612737,0,124.0,107.0,0.39880952380952384,0.7258064516129032
2023-04-02,Win111- 110,1,0,1610612751,1610612762,0,111.0,110.0,0.39880952380952384,0.9838709677419355
2023-04-04,Loss102 -107,0,1,1610612751,1610612750,0,102.0,107.0,0.39880952380952384,0.9193548387096774
2023-04-05,Win123- 108,1,0,1610612751,1610612765,0,123.0,108.0,0.39880952380952384,0.7580645161290323
2023-04-07,Win101- 84,1,0,1610612751,1610612753,0,101.0,84.0,0.39880952380952384,0.7258064516129032
2023-04-09,Loss105 -134,0,1,1610612751,1610612755,0,105.0,134.0,0.39880952380952384,0.532258064516129
2023-04-15,Loss101 -121,0,0,1610612751,1610612755,0,101.0,121.0,0.39880952380952384,0.6774193548387097
2023-04-17,Loss84 -96,0,0,1610612751,1610612755,0,84.0,96.0,0.39880952380952384,0.8064516129032258
2023-04-20,Loss97 -102,0,0,1610612751,1610612755,0,97.0,102.0,0.39880952380952384,0.9193548387096774
2023-04-22,Loss88 -96,0,0,1610612751,1610612755,0,88.0,96.0,0.39880952380952384,0.8709677419354839
2023-10-25,Loss113 -114,0,0,1610612751,1610612739,0,113.0,114.0,0.39880952380952384,0.9838709677419355
2023-10-27,Loss120 -125,0,0,1610612751,1610612742,0,120.0,125.0,0.39880952380952384,0.9193548387096774
2023-10-30,Win133- 121,1,0,1610612751,1610612766,0,133.0,121.0,0.39880952380952384,0.8064516129032258
2023-11-01,Win109- 105,1,0,1610612751,1610612748,0,109.0,105.0,0.39880952380952384,0.935483870967742
2023-11-03,Win109- 107,1,0,1610612751,1610612741,0,109.0,107.0,0.39880952380952384,0.967741935483871
2023-11-04,Loss114 -124,0,0,1610612751,1610612738,0,114.0,124.0,0.39880952380952384,0.8387096774193549
2023-11-06,Loss125 -129,0,0,1610612751,1610612749,0,125.0,129.0,0.39880952380952384,0.935483870967742
2023-11-08,Win100- 93,1,0,1610612751,1610612746,0,100.0,93.0,0.39880952380952384,0.8870967741935484
2023-11-10,Loss107 -121,0,0,1610612751,1610612738,0,107.0,121.0,0.39880952380952384,0.7741935483870968
